id,email,first_name,last_name,state,created_at,orders_count,total_spent,tags,accepts_marketing
7000000973,alexander_robinson83@gmail.com,Alexander,Robinson,WA,2024-08-17T18:28:47-05:00,12,560.78,,true
7000000974,jacob.baker1@gmail.com,Jacob,Baker,NJ,2024-01-27T05:35:03-05:00,1,89.99,,true
7000000975,aiden_torres31@yahoo.com,Aiden,Torres,MD,2025-10-21T14:19:12-05:00,3,106.72,,false
7000000976,camilaharris23@outlook.com,Camila,Harris,TN,2024-06-11T15:55:31-05:00,1,246.09,,true
7000000977,camila_torres98@hotmail.com,Camila,Torres,IL,2024-11-26T07:25:07-05:00,1,27.18,,true
7000000978,emmagreen@hotmail.com,Emma,Green,IN,2025-07-10T02:52:04-05:00,2,96.73,,true
7000000979,scarlettgreen@yahoo.com,Scarlett,Green,WI,2024-08-15T10:48:38-05:00,6,544.62,,true
7000000980,savannahtaylor7@gmail.com,Savannah,Taylor,FL,2025-10-04T00:50:33-05:00,1,109.99,,true
7000000981,scarlett.hill@outlook.com,Scarlett,Hill,GA,2024-07-03T03:22:40-05:00,6,216.33,,true
7000000982,avery_miller3@gmail.com,Avery,Miller,VA,2025-10-02T02:46:42-05:00,1,97.19,,false
7000000983,logan_green@outlook.com,Logan,Green,NJ,2024-07-01T20:39:16-05:00,12,1130.35,,true
7000000984,elizabeth_thompson@yahoo.com,Elizabeth,Thompson,TN,2024-09-17T04:25:37-05:00,1,32.65,,true
7000000985,chloe.allen28@gmail.com,Chloe,Allen,PA,2024-01-31T11:55:31-05:00,2,75.10,,true
7000000986,abigail_moore@outlook.com,Abigail,Moore,IN,2025-07-18T23:44:09-05:00,4,190.70,,false
7000000987,henry.sanchez@yahoo.com,Henry,Sanchez,MO,2024-10-14T14:18:08-05:00,1,198.71,,true
7000000988,amelia_campbell56@icloud.com,Amelia,Campbell,MD,2024-10-05T11:36:19-05:00,5,159.06,,false
7000000989,elijah_torres@icloud.com,Elijah,Torres,IL,2024-02-04T18:37:04-05:00,1,71.96,,false
7000000990,owenadams46@gmail.com,Owen,Adams,TX,2024-07-03T11:44:54-05:00,12,443.73,,true
7000000991,evelyn.jones85@outlook.com,Evelyn,Jones,FL,2024-11-17T04:27:10-05:00,1,42.78,,true
7000000992,ameliarobinson@hotmail.com,Amelia,Robinson,CA,2025-01-29T10:19:33-05:00,1,56.58,,true
7000000993,victoriamoore@hotmail.com,Victoria,Moore,WI,2025-03-07T15:50:43-05:00,4,928.80,,true
7000000994,elijah_brown@outlook.com,Elijah,Brown,MA,2024-05-02T04:31:05-05:00,7,789.00,,true
7000000995,evelyn.torres@hotmail.com,Evelyn,Torres,NJ,2025-04-17T10:21:12-05:00,5,438.33,,false
7000000996,sebastian.king@gmail.com,Sebastian,King,VA,2024-04-07T15:06:45-05:00,4,180.98,,true
7000000997,aaliyah_thompson11@icloud.com,Aaliyah,Thompson,MD,2024-02-18T14:19:14-05:00,18,663.64,,false
7000000998,jayden_davis@gmail.com,Jayden,Davis,OH,2024-02-18T00:22:42-05:00,1,97.19,,true
7000000999,james.hernandez25@hotmail.com,James,Hernandez,NJ,2024-02-23T09:27:17-05:00,1,30.48,,true
7000001000,noah.martin34@hotmail.com,Noah,Martin,AZ,2024-10-03T06:12:06-05:00,11,402.90,,false
7000001001,lucas.lee97@icloud.com,Lucas,Lee,MO,2024-05-05T18:59:48-05:00,7,222.91,,false
7000001002,abigaillee@gmail.com,Abigail,Lee,GA,2024-10-30T03:00:52-05:00,1,53.13,,true
7000001003,nathan.jones@yahoo.com,Nathan,Jones,NJ,2024-08-09T17:02:41-05:00,11,1033.07,,true
7000001004,jackson.perez76@outlook.com,Jackson,Perez,IN,2025-04-09T23:51:30-05:00,3,664.67,,true
7000001005,james_white@icloud.com,James,White,PA,2024-03-11T10:06:56-05:00,3,103.39,,true
7000001006,mia.robinson@yahoo.com,Mia,Robinson,NJ,2025-04-16T06:48:34-05:00,9,327.52,,false
7000001007,alexander.taylor@outlook.com,Alexander,Taylor,MA,2024-08-05T05:29:02-05:00,3,291.12,,false
7000001008,noah_lewis@gmail.com,Noah,Lewis,WI,2025-01-26T15:23:09-05:00,1,99.68,,true
7000001009,harper_hill68@hotmail.com,Harper,Hill,MA,2024-04-21T01:48:56-05:00,1,245.23,,true
7000001010,isabella.brown74@yahoo.com,Isabella,Brown,CA,2025-06-28T03:40:42-05:00,1,73.48,,false
7000001011,avery.miller94@icloud.com,Avery,Miller,PA,2024-06-24T07:24:43-05:00,1,55.96,,true
7000001012,nora.smith24@outlook.com,Nora,Smith,IN,2024-09-01T06:11:52-05:00,1,248.39,,true
7000001013,harper_perez@icloud.com,Harper,Perez,MA,2024-12-08T00:45:29-05:00,1,33.77,,true
7000001014,aiden.baker77@icloud.com,Aiden,Baker,MN,2024-01-02T17:46:43-05:00,1,96.29,,false
7000001015,oliviajohnson88@yahoo.com,Olivia,Johnson,TN,2025-05-30T06:05:28-05:00,3,688.92,,true
7000001016,emily_mitchell58@outlook.com,Emily,Mitchell,OR,2024-09-20T17:42:45-05:00,1,56.13,,false
7000001017,alexandermartin43@gmail.com,Alexander,Martin,GA,2025-06-15T23:17:39-05:00,7,325.05,,false
7000001018,penelope_martinez@yahoo.com,Penelope,Martinez,MN,2025-03-17T13:05:09-05:00,4,469.94,,true
7000001019,ethan.green36@hotmail.com,Ethan,Green,IL,2024-09-28T12:42:03-05:00,5,469.37,,false
7000001020,abigail.martin6@hotmail.com,Abigail,Martin,TX,2025-03-19T16:34:01-05:00,2,97.57,,true
7000001021,isabella_smith@icloud.com,Isabella,Smith,MO,2024-06-02T19:02:55-05:00,1,42.30,,true
7000001022,grace.jackson@icloud.com,Grace,Jackson,NY,2024-08-10T10:18:15-05:00,7,322.74,,true
7000001023,grace.martin56@gmail.com,Grace,Martin,NY,2024-09-14T05:00:51-05:00,1,40.38,,true
7000001024,sophia_rivera@icloud.com,Sophia,Rivera,MN,2024-03-23T10:35:16-05:00,4,180.68,,false
7000001025,evelynbaker50@icloud.com,Evelyn,Baker,TX,2024-09-24T10:59:46-05:00,1,250.40,,true
7000001026,laylalee@outlook.com,Layla,Lee,FL,2025-03-02T20:10:51-05:00,1,34.01,,true
7000001027,emilytorres@icloud.com,Emily,Torres,MA,2024-04-08T05:02:47-05:00,1,43.97,,true
7000001028,scarlett_thompson60@icloud.com,Scarlett,Thompson,CO,2024-01-29T20:20:57-05:00,1,97.98,,false
7000001029,aaliyahrodriguez@hotmail.com,Aaliyah,Rodriguez,TN,2025-01-17T04:38:02-05:00,7,641.89,,true
7000001030,aaliyah.sanchez@icloud.com,Aaliyah,Sanchez,SC,2025-06-14T16:45:22-05:00,7,263.88,,true
7000001031,abigail.adams@outlook.com,Abigail,Adams,MN,2025-05-08T12:03:45-05:00,3,92.63,,true
7000001032,nathanwilson19@yahoo.com,Nathan,Wilson,OH,2025-10-17T05:38:06-05:00,3,265.92,,true
7000001033,graceflores@gmail.com,Grace,Flores,NJ,2024-06-05T21:59:00-05:00,1,36.07,,true
7000001034,amelia_miller4@icloud.com,Amelia,Miller,NY,2024-05-04T10:55:11-05:00,7,1697.04,,true
7000001035,sebastiantaylor88@hotmail.com,Sebastian,Taylor,TX,2025-03-18T05:19:28-05:00,10,307.60,,true
7000001036,lily.nelson@icloud.com,Lily,Nelson,VA,2024-10-23T10:32:18-05:00,3,702.92,,false
7000001037,penelope_moore@icloud.com,Penelope,Moore,MA,2025-03-11T05:23:40-05:00,4,472.41,,false
7000001038,mateo.harris75@gmail.com,Mateo,Harris,WI,2025-10-28T23:55:39-05:00,3,96.22,,true
7000001039,lucasrobinson59@gmail.com,Lucas,Robinson,IL,2025-01-01T18:13:39-05:00,2,69.26,,true
7000001040,zoey_king@yahoo.com,Zoey,King,WI,2024-06-04T12:48:39-05:00,7,804.96,,true
7000001041,zoey_rodriguez98@icloud.com,Zoey,Rodriguez,CA,2025-10-22T17:36:45-05:00,3,137.95,,false
7000001042,mateorivera85@yahoo.com,Mateo,Rivera,IN,2024-11-27T21:26:22-05:00,5,567.03,,true
7000001043,ava.williams@yahoo.com,Ava,Williams,TX,2024-04-18T18:11:01-05:00,15,1415.64,,false
7000001044,aaliyahanderson@yahoo.com,Aaliyah,Anderson,CT,2025-01-28T15:17:37-05:00,12,442.33,,true
7000001045,isabellawilliams10@outlook.com,Isabella,Williams,MD,2025-10-08T01:04:21-05:00,1,229.99,,true
7000001046,nathan_lewis@yahoo.com,Nathan,Lewis,GA,2025-05-17T15:55:45-05:00,3,347.02,,true
7000001047,lily_hernandez@gmail.com,Lily,Hernandez,MN,2024-01-25T22:54:19-05:00,1,82.61,,true
7000001048,olivia.rodriguez47@hotmail.com,Olivia,Rodriguez,OR,2024-03-14T12:24:17-05:00,16,754.66,,false
7000001049,amelia_torres65@outlook.com,Amelia,Torres,MD,2025-07-26T05:01:11-05:00,2,194.27,,false
7000001050,camila.harris@yahoo.com,Camila,Harris,TN,2024-11-01T03:40:26-05:00,2,174.54,,true
7000001051,owen_wright@outlook.com,Owen,Wright,GA,2025-02-03T13:01:51-05:00,9,281.94,,true
7000001052,avawright31@icloud.com,Ava,Wright,MD,2024-02-28T19:52:37-05:00,1,97.19,,true
7000001053,benjamin.adams5@icloud.com,Benjamin,Adams,GA,2024-07-24T12:10:48-05:00,4,145.52,,true
7000001054,ameliascott@yahoo.com,Amelia,Scott,VA,2024-03-15T20:31:45-05:00,7,245.05,,true
7000001055,avaclark@hotmail.com,Ava,Clark,VA,2024-05-12T09:50:56-05:00,2,193.93,,true
7000001056,grace.allen84@icloud.com,Grace,Allen,VA,2024-11-06T08:17:32-05:00,5,1237.64,,true
7000001057,savannahgonzalez78@gmail.com,Savannah,Gonzalez,OR,2025-05-08T01:53:54-05:00,1,43.36,,false
7000001058,ella_hall@gmail.com,Ella,Hall,CO,2024-04-30T22:24:54-05:00,6,560.30,,true
7000001059,elijah_perez@yahoo.com,Elijah,Perez,CA,2025-08-25T00:21:57-05:00,5,238.84,,true
7000001060,nora.thomas@yahoo.com,Nora,Thomas,CO,2024-07-03T10:17:20-05:00,1,36.70,,true
7000001061,masonrodriguez51@gmail.com,Mason,Rodriguez,MO,2024-03-19T02:46:51-05:00,1,45.76,,true
7000001062,zoey_mitchell29@outlook.com,Zoey,Mitchell,WA,2025-07-18T10:39:22-05:00,1,96.29,,true
7000001063,loganhall@gmail.com,Logan,Hall,WA,2025-02-24T22:38:29-05:00,1,48.14,,true
7000001064,lucas.king@gmail.com,Lucas,King,WA,2024-05-25T01:18:21-05:00,1,40.64,,false
7000001065,isabella_johnson5@outlook.com,Isabella,Johnson,MN,2025-01-28T10:56:15-05:00,3,92.29,,true
7000001066,abigail_flores@icloud.com,Abigail,Flores,AZ,2025-03-30T01:37:01-05:00,4,967.40,,false
7000001067,peneloperamirez7@gmail.com,Penelope,Ramirez,OR,2024-12-22T00:56:46-05:00,13,471.52,,true
7000001068,aaliyah.nguyen@outlook.com,Aaliyah,Nguyen,CT,2025-09-28T15:48:15-05:00,1,34.99,,true
7000001069,victoriaharris87@hotmail.com,Victoria,Harris,CO,2025-03-10T20:50:52-05:00,1,97.19,,true
7000001070,ethanrobinson@gmail.com,Ethan,Robinson,GA,2024-10-07T03:06:51-05:00,4,123.06,,true
7000001071,mateo.sanchez79@outlook.com,Mateo,Sanchez,GA,2024-09-13T23:46:34-05:00,2,71.48,,true
7000001072,emilytorres42@yahoo.com,Emily,Torres,CO,2025-04-18T00:37:43-05:00,1,36.87,,false
7000001073,alexanderwalker@icloud.com,Alexander,Walker,NY,2025-08-16T02:53:46-05:00,2,194.27,,true
7000001074,michael_lopez99@outlook.com,Michael,Lopez,VA,2024-05-10T08:16:48-05:00,1,42.43,,true
7000001075,jamesdavis@hotmail.com,James,Davis,CO,2025-08-16T11:33:13-05:00,1,33.66,,true
7000001076,zoey_taylor3@hotmail.com,Zoey,Taylor,IN,2024-02-15T21:51:59-05:00,8,1916.80,,true
7000001077,henry.lewis@yahoo.com,Henry,Lewis,PA,2024-11-29T20:45:58-05:00,2,181.26,,false
7000001078,jayden_ramirez@outlook.com,Jayden,Ramirez,MD,2025-01-03T12:11:47-05:00,10,931.85,,true
7000001079,mason.flores21@gmail.com,Mason,Flores,NC,2024-06-02T21:31:33-05:00,3,145.93,,true
7000001080,henryrivera66@yahoo.com,Henry,Rivera,AZ,2025-08-19T01:11:12-05:00,3,101.06,,true
7000001081,aaliyah.adams@hotmail.com,Aaliyah,Adams,TN,2025-08-11T22:56:57-05:00,1,48.14,,false
7000001082,chloebrown61@outlook.com,Chloe,Brown,GA,2024-07-18T20:56:38-05:00,16,590.78,,true
7000001083,evelyn_roberts30@outlook.com,Evelyn,Roberts,CT,2024-04-28T08:46:34-05:00,1,106.91,,false
7000001084,sophiathompson@outlook.com,Sophia,Thompson,WI,2025-05-10T22:02:07-05:00,8,751.15,,false
7000001085,mateorodriguez32@hotmail.com,Mateo,Rodriguez,MO,2024-05-21T22:02:50-05:00,1,45.78,,true
7000001086,logan.davis53@hotmail.com,Logan,Davis,FL,2025-08-12T17:59:35-05:00,2,186.28,,true
7000001087,scarlett.smith16@outlook.com,Scarlett,Smith,SC,2025-07-21T17:06:25-05:00,6,284.99,,true
7000001088,ellajohnson@yahoo.com,Ella,Johnson,TN,2025-06-26T14:07:50-05:00,1,96.29,,true
7000001089,averyhall31@gmail.com,Avery,Hall,MI,2024-12-10T21:32:06-05:00,1,29.05,,true
7000001090,ava_mitchell58@icloud.com,Ava,Mitchell,CT,2025-03-22T10:31:57-05:00,6,214.09,,true
7000001091,noraroberts@yahoo.com,Nora,Roberts,NJ,2025-08-30T21:35:32-05:00,1,44.08,,false
7000001092,logan.lewis66@gmail.com,Logan,Lewis,OH,2024-10-31T17:57:36-05:00,1,37.44,,false
7000001093,logan_harris@yahoo.com,Logan,Harris,NY,2024-08-03T15:40:31-05:00,2,174.67,,true
7000001094,alexander.jackson16@outlook.com,Alexander,Jackson,VA,2025-03-25T08:08:32-05:00,3,274.65,,true
7000001095,owen.carter30@yahoo.com,Owen,Carter,TX,2024-07-30T20:06:13-05:00,1,88.18,,true
7000001096,owenwilliams@gmail.com,Owen,Williams,VA,2024-01-27T13:27:16-05:00,20,942.74,,false
7000001097,chloe_rodriguez@gmail.com,Chloe,Rodriguez,CO,2025-03-18T17:57:31-05:00,2,56.45,,true
7000001098,nora.nelson@yahoo.com,Nora,Nelson,CT,2024-03-17T11:54:35-05:00,8,385.22,,true
7000001099,scarlettgreen@outlook.com,Scarlett,Green,NY,2025-03-19T03:39:24-05:00,1,49.98,,true
7000001100,victorianelson@yahoo.com,Victoria,Nelson,FL,2025-08-23T13:41:50-05:00,5,477.74,,true
7000001101,benjamin.walker@icloud.com,Benjamin,Walker,NC,2024-05-14T07:13:47-05:00,6,291.36,,true
7000001102,emma.ramirez@yahoo.com,Emma,Ramirez,NY,2025-03-04T09:34:41-05:00,10,954.06,,true
7000001103,danielking24@yahoo.com,Daniel,King,NC,2025-05-11T17:50:54-05:00,3,285.95,,false
7000001104,sebastian_walker@gmail.com,Sebastian,Walker,SC,2024-10-21T15:16:37-05:00,3,319.55,,true
7000001105,penelope.ramirez23@outlook.com,Penelope,Ramirez,MO,2024-04-26T12:39:17-05:00,3,90.85,,true
7000001106,grace_hill@gmail.com,Grace,Hill,NC,2024-10-01T18:28:37-05:00,7,255.30,,false
7000001107,victoria_roberts34@icloud.com,Victoria,Roberts,AZ,2025-03-28T15:28:51-05:00,4,383.93,,true
7000001108,grace.campbell@outlook.com,Grace,Campbell,CO,2025-02-23T08:03:27-05:00,11,508.02,,true
7000001109,savannah.green79@yahoo.com,Savannah,Green,MD,2025-07-06T00:43:30-05:00,6,221.76,,true
7000001110,sophiaroberts43@hotmail.com,Sophia,Roberts,CA,2025-11-01T01:47:30-05:00,1,34.83,,true
7000001111,aiden_wright@outlook.com,Aiden,Wright,IL,2025-01-17T12:04:10-05:00,4,454.25,,true
7000001112,oliviajohnson14@icloud.com,Olivia,Johnson,NY,2024-06-09T10:18:25-05:00,6,557.02,,true
7000001113,oliviamoore16@icloud.com,Olivia,Moore,FL,2024-10-03T03:05:30-05:00,4,354.44,,false
7000001114,emmamitchell@gmail.com,Emma,Mitchell,CT,2025-08-25T14:14:25-05:00,5,241.26,,true
7000001115,ellaallen3@outlook.com,Ella,Allen,CO,2024-07-26T03:37:45-05:00,6,659.49,,false
7000001116,mason.ramirez29@hotmail.com,Mason,Ramirez,GA,2025-05-09T10:21:19-05:00,2,495.63,,true
7000001117,liamyoung51@hotmail.com,Liam,Young,IN,2024-04-20T16:27:59-05:00,1,42.43,,true
7000001118,savannah_anderson48@hotmail.com,Savannah,Anderson,TX,2025-10-20T11:18:32-05:00,1,36.77,,true
7000001119,victoria.hernandez@gmail.com,Victoria,Hernandez,FL,2025-02-16T22:26:44-05:00,1,28.98,,true
7000001120,savannah_young53@outlook.com,Savannah,Young,FL,2024-02-07T11:42:12-05:00,9,331.66,,false
7000001121,abigail.hall97@hotmail.com,Abigail,Hall,VA,2024-11-16T23:44:20-05:00,3,109.42,,false
7000001122,henryscott@gmail.com,Henry,Scott,MA,2024-03-20T13:40:41-05:00,4,376.71,,true
7000001123,chloe.mitchell@icloud.com,Chloe,Mitchell,TX,2024-02-09T15:26:38-05:00,1,44.99,,false
7000001124,lily_scott@outlook.com,Lily,Scott,TX,2025-03-21T10:42:44-05:00,3,99.04,,true
7000001125,ariawhite@yahoo.com,Aria,White,NC,2025-06-19T07:26:39-05:00,5,182.49,,true
7000001126,daniel.robinson@yahoo.com,Daniel,Robinson,TN,2025-04-30T00:21:27-05:00,3,293.15,,true
7000001127,daniel.jones@yahoo.com,Daniel,Jones,IN,2024-04-06T19:34:41-05:00,2,237.44,,true
7000001128,ariarobinson@outlook.com,Aria,Robinson,WI,2025-07-26T08:13:46-05:00,3,110.40,,true
7000001129,abigail_jackson75@outlook.com,Abigail,Jackson,MD,2025-02-16T09:16:30-05:00,4,181.17,,true
7000001130,riley.martinez@outlook.com,Riley,Martinez,IL,2024-09-26T20:31:20-05:00,3,267.84,,false
7000001131,mateoroberts78@hotmail.com,Mateo,Roberts,MO,2025-04-29T07:37:14-05:00,2,96.56,,true
7000001132,sophia.flores@icloud.com,Sophia,Flores,NJ,2024-11-27T02:49:55-05:00,1,34.11,,true
7000001133,henry_lewis86@outlook.com,Henry,Lewis,NC,2025-05-27T04:16:14-05:00,2,91.91,,false
7000001134,savannahharris61@outlook.com,Savannah,Harris,TN,2024-11-20T19:19:18-05:00,1,95.95,,true
7000001135,camilamoore19@hotmail.com,Camila,Moore,CO,2025-05-16T09:07:18-05:00,3,354.86,,false
7000001136,harper_johnson60@icloud.com,Harper,Johnson,PA,2025-09-23T20:22:53-05:00,4,180.50,,true
7000001137,sofialopez@icloud.com,Sofia,Lopez,WA,2025-06-22T07:05:44-05:00,7,669.98,,true
7000001138,jackson_white@hotmail.com,Jackson,White,GA,2024-02-04T23:33:52-05:00,4,183.28,,false
7000001139,oliviahall33@gmail.com,Olivia,Hall,MN,2024-02-01T17:08:29-05:00,5,230.91,,false
7000001140,harperwalker@gmail.com,Harper,Walker,WA,2024-01-30T22:18:56-05:00,3,266.93,,true
7000001141,lucas_garcia@icloud.com,Lucas,Garcia,WI,2024-03-04T11:26:27-05:00,10,351.99,,true
7000001142,jaydenflores3@outlook.com,Jayden,Flores,IN,2024-06-22T21:21:59-05:00,5,1242.52,,true
7000001143,penelope_sanchez@gmail.com,Penelope,Sanchez,PA,2025-05-28T05:22:14-05:00,8,372.55,,true
7000001144,michael_williams@hotmail.com,Michael,Williams,MA,2024-06-26T23:07:50-05:00,4,128.70,,true
7000001145,abigail_scott16@icloud.com,Abigail,Scott,MN,2024-03-29T20:36:51-05:00,1,37.38,,true
7000001146,sophialopez@outlook.com,Sophia,Lopez,MN,2025-10-03T00:43:55-05:00,3,89.53,,true
7000001147,camila_white@outlook.com,Camila,White,MO,2025-10-19T06:57:26-05:00,1,96.29,,true
7000001148,noahharris@outlook.com,Noah,Harris,FL,2025-08-01T11:29:18-05:00,5,184.85,,true
7000001149,elijah_lopez34@outlook.com,Elijah,Lopez,CA,2025-05-16T12:55:50-05:00,1,41.68,,true
7000001150,camila.baker5@yahoo.com,Camila,Baker,OR,2025-08-05T07:40:11-05:00,2,175.73,,false
7000001151,jayden_baker27@hotmail.com,Jayden,Baker,OR,2024-10-02T03:18:15-05:00,1,95.95,,true
7000001152,amelia_robinson@hotmail.com,Amelia,Robinson,MO,2025-10-08T06:47:15-05:00,3,113.20,,false
7000001153,sofia_torres@outlook.com,Sofia,Torres,IN,2024-04-17T22:55:06-05:00,1,24.49,,true
7000001154,jacob_walker@yahoo.com,Jacob,Walker,WA,2024-11-09T05:55:31-05:00,1,37.44,,true
7000001155,michael_flores76@icloud.com,Michael,Flores,VA,2024-09-06T09:11:45-05:00,7,246.16,,true
7000001156,layla_sanchez@hotmail.com,Layla,Sanchez,TX,2025-03-07T15:30:22-05:00,2,88.46,,false
7000001157,aiden.allen@hotmail.com,Aiden,Allen,SC,2024-05-22T04:43:45-05:00,1,36.10,,true
7000001158,emily.roberts45@icloud.com,Emily,Roberts,IL,2025-04-16T00:01:50-05:00,2,96.11,,true
7000001159,emily.martin@yahoo.com,Emily,Martin,MA,2024-04-02T08:54:37-05:00,2,64.63,,true
7000001160,daniel_hernandez13@hotmail.com,Daniel,Hernandez,MO,2025-02-07T07:44:11-05:00,5,485.05,,false
7000001161,zoey.thomas@outlook.com,Zoey,Thomas,SC,2024-05-16T14:33:33-05:00,4,147.40,,true
7000001162,owensanchez10@icloud.com,Owen,Sanchez,MO,2025-08-23T00:58:45-05:00,4,140.95,,true
7000001163,sofia_white@hotmail.com,Sofia,White,MD,2025-02-11T02:48:47-05:00,9,430.47,,true
7000001164,elijah.williams39@gmail.com,Elijah,Williams,MI,2025-01-28T23:48:46-05:00,1,97.98,,true
7000001165,emilyharris@outlook.com,Emily,Harris,MA,2024-07-02T05:57:15-05:00,1,46.09,,true
7000001166,sophiathompson@icloud.com,Sophia,Thompson,NJ,2024-06-13T11:36:55-05:00,1,39.98,,false
7000001167,emmayoung86@icloud.com,Emma,Young,SC,2024-02-25T11:01:48-05:00,12,369.71,,true
7000001168,henry_white92@hotmail.com,Henry,White,WA,2024-04-24T06:30:40-05:00,7,1650.38,,false
7000001169,mia_smith91@yahoo.com,Mia,Smith,TN,2025-09-21T16:33:56-05:00,1,96.29,,false
7000001170,olivia_davis59@gmail.com,Olivia,Davis,MD,2025-01-13T09:11:12-05:00,4,117.52,,true
7000001171,sebastian.moore38@icloud.com,Sebastian,Moore,NJ,2025-04-02T11:49:10-05:00,4,976.88,,true
7000001172,alexander.campbell69@yahoo.com,Alexander,Campbell,IL,2024-03-27T19:28:41-05:00,1,229.99,,true
7000001173,ella_moore@hotmail.com,Ella,Moore,MN,2025-04-14T01:28:46-05:00,9,830.23,,true
7000001174,miahill@icloud.com,Mia,Hill,TN,2024-03-21T12:17:52-05:00,9,841.64,,true
7000001175,avery.johnson96@gmail.com,Avery,Johnson,MA,2024-04-29T06:58:39-05:00,1,32.39,,true
7000001176,nathan_brown74@yahoo.com,Nathan,Brown,SC,2025-03-23T10:00:16-05:00,9,276.82,,true
7000001177,henry.nelson78@yahoo.com,Henry,Nelson,MO,2024-10-18T09:55:40-05:00,8,374.63,,true
7000001178,jacob.nelson36@icloud.com,Jacob,Nelson,MD,2025-10-12T11:35:01-05:00,3,90.95,,true
7000001179,zoey.lee9@hotmail.com,Zoey,Lee,CO,2025-08-25T15:19:10-05:00,5,233.15,,true
7000001180,daniel.scott44@outlook.com,Daniel,Scott,WA,2025-03-31T05:31:33-05:00,7,633.21,,false
7000001181,sebastian.hall87@outlook.com,Sebastian,Hall,AZ,2024-02-03T20:48:03-05:00,5,158.93,,false
7000001182,sophiawilson68@outlook.com,Sophia,Wilson,NC,2024-11-18T16:26:18-05:00,1,38.22,,true
7000001183,aria.nguyen80@hotmail.com,Aria,Nguyen,MA,2025-03-01T00:51:08-05:00,3,100.99,,true
7000001184,evelynharris17@hotmail.com,Evelyn,Harris,TX,2024-04-09T14:24:31-05:00,2,96.28,,true
7000001185,harperhernandez52@outlook.com,Harper,Hernandez,SC,2024-08-10T15:13:31-05:00,4,984.94,,true
7000001186,savannahwhite14@hotmail.com,Savannah,White,OR,2025-06-29T14:16:42-05:00,2,63.07,,false
7000001187,aaliyah_robinson@yahoo.com,Aaliyah,Robinson,AZ,2024-10-22T00:07:17-05:00,3,142.56,,true
7000001188,jaydenlopez13@hotmail.com,Jayden,Lopez,WI,2025-03-04T15:13:43-05:00,2,453.67,,true
7000001189,lucasflores@hotmail.com,Lucas,Flores,MN,2025-02-22T00:49:52-05:00,4,448.87,,true
7000001190,mateo_green@outlook.com,Mateo,Green,NJ,2025-09-07T23:48:56-05:00,2,202.24,,true
7000001191,scarlettwhite@icloud.com,Scarlett,White,IN,2024-07-23T11:45:00-05:00,2,72.30,,true
7000001192,amelia_torres@hotmail.com,Amelia,Torres,CO,2024-09-04T06:26:23-05:00,1,107.78,,true
7000001193,aiden_thomas@gmail.com,Aiden,Thomas,CT,2024-02-03T14:47:40-05:00,6,216.34,,false
7000001194,ava_clark@hotmail.com,Ava,Clark,WI,2025-06-30T00:51:49-05:00,7,338.66,,true
7000001195,avery.campbell47@hotmail.com,Avery,Campbell,WI,2025-10-27T16:01:17-05:00,1,229.99,,true
7000001196,miataylor@yahoo.com,Mia,Taylor,WA,2025-02-26T23:54:13-05:00,1,37.64,,true
7000001197,amelia.taylor@icloud.com,Amelia,Taylor,IN,2025-05-18T08:54:37-05:00,3,282.23,,true
7000001198,nathan_lewis58@hotmail.com,Nathan,Lewis,GA,2025-08-31T01:18:05-05:00,2,162.20,,true
7000001199,liam_anderson73@outlook.com,Liam,Anderson,NC,2024-06-11T20:40:01-05:00,1,46.62,,false
7000001200,layla.jackson@yahoo.com,Layla,Jackson,MD,2024-10-26T13:59:21-05:00,1,31.98,,true
