id,amount,amount_refunded,currency,status,created,customer_email,metadata_shopify_order_id,metadata_recharge_charge_id,payment_method_type,failure_code,failure_message
ch_000000000213,3265,0,usd,succeeded,2025-11-22T05:45:40Z,sebastian_robinson@icloud.com,5000000222,1000000196,card,,
ch_000000000214,3209,0,usd,succeeded,2025-12-19T05:44:40Z,sebastian_robinson@icloud.com,5000000223,1000000197,google_pay,,
ch_000000000215,9798,0,usd,succeeded,2025-07-15T03:02:49Z,emma_thompson97@icloud.com,5000000225,1000000198,card,,
ch_000000000216,9629,0,usd,succeeded,2025-08-14T02:58:49Z,emma_thompson97@icloud.com,5000000226,1000000199,apple_pay,,
ch_000000000217,9629,0,usd,succeeded,2025-09-13T02:58:49Z,emma_thompson97@icloud.com,5000000227,1000000200,apple_pay,,
ch_000000000218,4049,0,usd,succeeded,2025-02-20T11:00:32Z,abigail_ramirez4@outlook.com,5000000228,1000000201,card,,
ch_000000000219,4814,0,usd,succeeded,2025-03-21T11:04:32Z,abigail_ramirez4@outlook.com,5000000229,1000000202,google_pay,,
ch_000000000220,4499,0,usd,succeeded,2025-04-22T11:03:32Z,abigail_ramirez4@outlook.com,5000000230,1000000203,apple_pay,,
ch_000000000221,2799,0,usd,succeeded,2025-03-14T09:56:26Z,averynguyen@gmail.com,5000000231,1000000204,google_pay,,
ch_000000000222,3428,0,usd,succeeded,2025-04-13T10:00:26Z,averynguyen@gmail.com,5000000232,1000000205,google_pay,,
ch_000000000223,9595,0,usd,succeeded,2025-01-25T15:11:51Z,benjamin_harris28@outlook.com,5000000233,1000000206,google_pay,,
ch_000000000224,8999,0,usd,succeeded,2025-02-22T15:07:51Z,benjamin_harris28@outlook.com,5000000234,1000000207,card,,
ch_000000000225,9595,0,usd,succeeded,2025-03-25T15:09:51Z,benjamin_harris28@outlook.com,5000000235,1000000208,card,,
ch_000000000226,3764,0,usd,succeeded,2025-10-30T07:29:53Z,sophia.walker@outlook.com,5000000236,,apple_pay,,
ch_000000000227,2857,0,usd,succeeded,2025-05-01T09:12:53Z,evelyn.gonzalez@yahoo.com,5000000237,1000000209,google_pay,,
ch_000000000228,3499,0,usd,succeeded,2025-05-30T09:10:53Z,evelyn.gonzalez@yahoo.com,5000000238,1000000210,card,,
ch_000000000229,3744,0,usd,succeeded,2025-06-30T09:09:53Z,evelyn.gonzalez@yahoo.com,5000000239,1000000211,google_pay,,
ch_000000000230,3499,0,usd,succeeded,2025-07-29T09:09:53Z,evelyn.gonzalez@yahoo.com,5000000240,1000000212,apple_pay,,
ch_000000000231,3779,0,usd,succeeded,2025-08-30T09:12:53Z,evelyn.gonzalez@yahoo.com,5000000241,1000000213,card,,
ch_000000000232,3810,0,usd,succeeded,2025-09-27T09:11:53Z,evelyn.gonzalez@yahoo.com,5000000242,1000000214,card,,
ch_000000000233,3149,0,usd,succeeded,2025-10-27T09:12:53Z,evelyn.gonzalez@yahoo.com,5000000243,1000000215,card,,
ch_000000000234,3779,0,usd,succeeded,2025-11-27T09:10:53Z,evelyn.gonzalez@yahoo.com,5000000244,1000000216,card,,
ch_000000000235,3731,0,usd,succeeded,2025-12-25T09:10:53Z,evelyn.gonzalez@yahoo.com,5000000245,1000000217,google_pay,,
ch_000000000236,4578,0,usd,succeeded,2024-04-22T02:05:09Z,nathan_taylor@yahoo.com,5000000247,,google_pay,,
ch_000000000237,25040,0,usd,succeeded,2024-11-06T02:54:37Z,avery.rivera@gmail.com,5000000248,1000000218,card,,
ch_000000000238,22070,0,usd,succeeded,2025-02-04T02:54:37Z,avery.rivera@gmail.com,5000000249,1000000219,card,,
ch_000000000239,22999,0,usd,succeeded,2025-05-07T02:51:37Z,avery.rivera@gmail.com,5000000250,1000000220,apple_pay,,
ch_000000000240,22536,0,usd,succeeded,2025-08-03T02:55:37Z,avery.rivera@gmail.com,5000000251,1000000221,apple_pay,,
ch_000000000241,25040,0,usd,succeeded,2025-11-02T02:52:37Z,avery.rivera@gmail.com,5000000252,1000000222,google_pay,,
ch_000000000242,4243,0,usd,succeeded,2024-12-15T05:30:38Z,sebastianramirez@hotmail.com,5000000254,,apple_pay,,
ch_000000000243,4200,0,usd,succeeded,2025-06-22T04:44:56Z,ellawhite@icloud.com,5000000255,,card,,
ch_000000000244,4814,0,usd,succeeded,2024-10-13T21:26:47Z,ellacampbell35@yahoo.com,5000000256,1000000223,card,,
ch_000000000245,4499,0,usd,succeeded,2024-11-14T21:26:47Z,ellacampbell35@yahoo.com,5000000257,1000000224,card,,
ch_000000000246,4859,0,usd,succeeded,2024-12-11T21:28:47Z,ellacampbell35@yahoo.com,5000000258,1000000225,google_pay,,
ch_000000000247,4049,0,usd,succeeded,2025-01-13T21:25:47Z,ellacampbell35@yahoo.com,5000000259,1000000226,google_pay,,
ch_000000000248,4317,0,usd,succeeded,2025-02-11T21:26:47Z,ellacampbell35@yahoo.com,5000000260,1000000227,google_pay,,
ch_000000000249,4499,0,usd,succeeded,2025-03-13T21:28:47Z,ellacampbell35@yahoo.com,5000000261,1000000228,card,,
ch_000000000250,4797,0,usd,succeeded,2025-04-10T21:25:47Z,ellacampbell35@yahoo.com,5000000262,1000000229,card,,
ch_000000000251,4332,4332,usd,succeeded,2025-05-11T21:27:47Z,ellacampbell35@yahoo.com,5000000263,1000000230,card,,
ch_000000000252,4317,0,usd,succeeded,2025-06-10T21:29:47Z,ellacampbell35@yahoo.com,5000000264,1000000231,apple_pay,,
ch_000000000253,3708,0,usd,succeeded,2024-12-31T14:28:22Z,elizabeth_johnson@icloud.com,5000000265,,google_pay,,
ch_000000000254,4898,0,usd,succeeded,2024-09-04T22:21:02Z,chloe.gonzalez31@icloud.com,5000000266,1000000232,card,,
ch_000000000255,4814,0,usd,succeeded,2024-10-06T22:20:02Z,chloe.gonzalez31@icloud.com,5000000267,1000000233,google_pay,,
ch_000000000256,4814,0,usd,succeeded,2024-11-04T22:21:02Z,chloe.gonzalez31@icloud.com,5000000268,1000000234,apple_pay,,
ch_000000000257,4898,0,usd,succeeded,2024-12-03T22:20:02Z,chloe.gonzalez31@icloud.com,5000000269,1000000235,card,,
ch_000000000258,4499,0,usd,succeeded,2025-01-02T22:21:02Z,chloe.gonzalez31@icloud.com,5000000270,1000000236,apple_pay,,
ch_000000000259,4814,0,usd,succeeded,2025-02-03T22:23:02Z,chloe.gonzalez31@icloud.com,5000000271,1000000237,google_pay,,
ch_000000000260,4797,0,usd,succeeded,2025-03-03T22:24:02Z,chloe.gonzalez31@icloud.com,5000000272,1000000238,apple_pay,,
ch_000000000261,4499,4499,usd,succeeded,2025-04-01T22:20:02Z,chloe.gonzalez31@icloud.com,5000000273,1000000239,apple_pay,,
ch_000000000262,4814,0,usd,succeeded,2025-05-02T22:20:02Z,chloe.gonzalez31@icloud.com,5000000274,1000000240,card,,
ch_000000000263,4499,0,usd,succeeded,2025-06-02T22:23:02Z,chloe.gonzalez31@icloud.com,5000000275,1000000241,apple_pay,,
ch_000000000264,4814,0,usd,succeeded,2025-06-30T22:23:02Z,chloe.gonzalez31@icloud.com,5000000276,1000000242,google_pay,,
ch_000000000265,4898,0,usd,succeeded,2025-08-01T22:25:02Z,chloe.gonzalez31@icloud.com,5000000277,1000000243,apple_pay,,
ch_000000000266,4898,0,usd,succeeded,2025-09-01T22:22:02Z,chloe.gonzalez31@icloud.com,5000000278,1000000244,card,,
ch_000000000267,4797,4797,usd,succeeded,2025-09-29T22:21:02Z,chloe.gonzalez31@icloud.com,5000000279,1000000245,card,,
ch_000000000268,4814,0,usd,succeeded,2025-10-30T22:25:02Z,chloe.gonzalez31@icloud.com,5000000280,1000000246,card,,
ch_000000000269,4814,0,usd,succeeded,2025-11-30T22:21:02Z,chloe.gonzalez31@icloud.com,5000000281,1000000247,apple_pay,,
ch_000000000270,4859,0,usd,succeeded,2025-12-30T22:25:02Z,chloe.gonzalez31@icloud.com,5000000282,1000000248,card,,
ch_000000000271,9719,0,usd,succeeded,2025-08-20T18:26:08Z,liam_garcia29@yahoo.com,5000000284,,card,,
ch_000000000272,11728,0,usd,succeeded,2024-09-16T13:28:37Z,lily_scott46@outlook.com,5000000285,,card,,
ch_000000000273,7703,0,usd,succeeded,2025-05-11T15:07:01Z,isabellamitchell@yahoo.com,5000000286,1000000249,card,,
ch_000000000274,9798,0,usd,succeeded,2025-08-11T15:06:01Z,isabellamitchell@yahoo.com,5000000287,1000000250,card,,
ch_000000000275,8999,0,usd,succeeded,2025-11-06T15:06:01Z,isabellamitchell@yahoo.com,5000000288,1000000251,google_pay,,
ch_000000000276,8156,0,usd,succeeded,2025-07-02T09:36:31Z,elijah.jackson@outlook.com,5000000290,1000000252,apple_pay,,
ch_000000000277,9629,0,usd,succeeded,2025-07-30T09:40:31Z,elijah.jackson@outlook.com,5000000291,1000000253,card,,
ch_000000000278,9798,0,usd,succeeded,2025-08-29T09:37:31Z,elijah.jackson@outlook.com,5000000292,1000000254,apple_pay,,
ch_000000000279,2974,0,usd,succeeded,2025-08-13T15:22:08Z,nathanrodriguez97@gmail.com,5000000293,1000000255,card,,
ch_000000000280,3779,0,usd,succeeded,2025-09-11T15:23:08Z,nathanrodriguez97@gmail.com,5000000294,1000000256,google_pay,,
ch_000000000281,3149,0,usd,succeeded,2025-10-09T15:22:08Z,nathanrodriguez97@gmail.com,5000000295,1000000257,card,,
ch_000000000282,3744,0,usd,succeeded,2025-05-20T07:42:50Z,harper_brown@gmail.com,5000000296,1000000258,google_pay,,
ch_000000000283,3810,0,usd,succeeded,2025-06-19T07:42:50Z,harper_brown@gmail.com,5000000297,1000000259,card,,
ch_000000000284,3810,0,usd,succeeded,2025-07-19T07:41:50Z,harper_brown@gmail.com,5000000298,1000000260,card,,
ch_000000000285,3779,0,usd,succeeded,2025-08-19T07:45:50Z,harper_brown@gmail.com,5000000299,1000000261,apple_pay,,
ch_000000000286,3731,0,usd,succeeded,2025-09-15T07:44:50Z,harper_brown@gmail.com,5000000300,1000000262,card,,
ch_000000000287,3499,0,usd,failed,2025-10-17T07:46:50Z,harper_brown@gmail.com,,1000000263,card,,
ch_000000000288,3779,0,usd,succeeded,2025-11-14T07:45:50Z,harper_brown@gmail.com,5000000302,1000000264,card,,
ch_000000000289,3810,0,usd,succeeded,2025-12-17T07:43:50Z,harper_brown@gmail.com,5000000303,1000000265,google_pay,,
ch_000000000290,9595,0,usd,succeeded,2025-03-03T03:05:31Z,mia_torres@gmail.com,5000000305,,card,,
ch_000000000291,22999,0,usd,succeeded,2025-09-29T07:12:34Z,michael_lewis76@outlook.com,5000000306,1000000266,google_pay,,
ch_000000000292,22999,0,usd,succeeded,2025-12-26T07:12:34Z,michael_lewis76@outlook.com,5000000307,1000000267,google_pay,,
ch_000000000293,3744,0,usd,succeeded,2024-06-29T01:07:50Z,camila_wilson@yahoo.com,5000000309,1000000268,apple_pay,,
ch_000000000294,3744,0,usd,succeeded,2024-07-27T01:05:50Z,camila_wilson@yahoo.com,5000000310,1000000269,apple_pay,,
ch_000000000295,9629,0,usd,succeeded,2024-10-25T15:18:36Z,michaelhall61@gmail.com,5000000311,,card,,
ch_000000000296,3198,0,usd,succeeded,2025-07-12T13:14:06Z,layla_anderson@icloud.com,5000000312,1000000270,card,,
ch_000000000297,3198,0,usd,succeeded,2025-08-12T13:12:06Z,layla_anderson@icloud.com,5000000313,1000000271,google_pay,,
ch_000000000298,4243,0,usd,succeeded,2025-04-27T16:04:17Z,ava.brown40@icloud.com,5000000314,,apple_pay,,
ch_000000000299,11879,0,usd,succeeded,2024-09-13T06:01:30Z,michaelgarcia6@outlook.com,5000000315,,card,,
ch_000000000300,10999,0,usd,succeeded,2025-08-23T20:53:12Z,mateo.williams61@outlook.com,5000000316,1000000272,card,,
ch_000000000301,11728,0,usd,succeeded,2025-11-20T20:54:12Z,mateo.williams61@outlook.com,5000000317,1000000273,card,,
ch_000000000302,3708,0,usd,succeeded,2024-12-03T20:01:15Z,daniel_thompson43@gmail.com,5000000319,,apple_pay,,
ch_000000000303,3744,0,usd,succeeded,2024-11-28T09:16:14Z,aaliyah.scott@outlook.com,5000000320,1000000274,card,,
ch_000000000304,3499,0,usd,succeeded,2024-12-27T09:15:14Z,aaliyah.scott@outlook.com,5000000321,1000000275,card,,
ch_000000000305,3779,0,usd,succeeded,2025-01-28T09:17:14Z,aaliyah.scott@outlook.com,5000000322,1000000276,apple_pay,,
ch_000000000306,3731,0,usd,succeeded,2025-02-27T09:15:14Z,aaliyah.scott@outlook.com,5000000323,1000000277,card,,
ch_000000000307,3731,0,usd,failed,2025-03-30T09:13:14Z,aaliyah.scott@outlook.com,,1000000278,card,expired_card,
ch_000000000308,3744,0,usd,succeeded,2025-04-28T09:17:14Z,aaliyah.scott@outlook.com,5000000325,1000000279,card,,
ch_000000000309,3744,0,usd,succeeded,2025-05-27T09:18:14Z,aaliyah.scott@outlook.com,5000000326,1000000280,apple_pay,,
ch_000000000310,8999,0,usd,succeeded,2025-01-09T03:45:09Z,penelope_wright@yahoo.com,5000000327,1000000281,apple_pay,,
ch_000000000311,9629,0,usd,succeeded,2025-04-08T03:40:09Z,penelope_wright@yahoo.com,5000000328,1000000282,apple_pay,,
ch_000000000312,9595,0,usd,succeeded,2025-07-08T03:44:09Z,penelope_wright@yahoo.com,5000000329,1000000283,card,,
ch_000000000313,9798,0,usd,failed,2025-10-06T03:40:09Z,penelope_wright@yahoo.com,,1000000284,card,,
ch_000000000314,3182,0,usd,succeeded,2025-05-12T09:25:15Z,ameliamoore17@icloud.com,5000000332,1000000285,card,,
ch_000000000315,3499,0,usd,succeeded,2025-06-13T09:29:15Z,ameliamoore17@icloud.com,5000000333,1000000286,google_pay,,
ch_000000000316,3369,0,usd,succeeded,2025-07-11T09:28:15Z,ameliamoore17@icloud.com,5000000334,1000000287,card,,
ch_000000000317,3499,0,usd,succeeded,2025-08-12T09:30:15Z,ameliamoore17@icloud.com,5000000335,1000000288,card,,
ch_000000000318,11975,11975,usd,succeeded,2024-04-26T21:49:02Z,emily.scott71@gmail.com,5000000336,1000000289,card,,
ch_000000000319,11728,0,usd,succeeded,2024-07-26T21:52:02Z,emily.scott71@gmail.com,5000000337,1000000290,card,,
ch_000000000320,11728,0,usd,succeeded,2024-10-23T21:49:02Z,emily.scott71@gmail.com,5000000338,1000000291,card,,
ch_000000000321,10999,10999,usd,succeeded,2025-01-22T21:49:02Z,emily.scott71@gmail.com,5000000339,1000000292,card,,
ch_000000000322,11728,0,usd,succeeded,2025-04-24T21:51:02Z,emily.scott71@gmail.com,5000000340,1000000293,card,,
ch_000000000323,11879,0,usd,succeeded,2025-07-21T21:53:02Z,emily.scott71@gmail.com,5000000341,1000000294,card,,
ch_000000000324,11879,0,usd,succeeded,2025-10-19T21:48:02Z,emily.scott71@gmail.com,5000000342,1000000295,card,,
ch_000000000325,9595,0,usd,succeeded,2025-04-29T13:56:26Z,zoeyjackson91@icloud.com,5000000344,1000000296,google_pay,,
ch_000000000326,9798,0,usd,succeeded,2025-05-28T13:54:26Z,zoeyjackson91@icloud.com,5000000345,1000000297,google_pay,,
ch_000000000327,8999,0,usd,succeeded,2025-06-28T13:57:26Z,zoeyjackson91@icloud.com,5000000346,1000000298,card,,
ch_000000000328,4814,0,usd,succeeded,2025-03-02T17:22:28Z,elijahhill@gmail.com,5000000347,1000000299,card,,
ch_000000000329,4499,0,usd,succeeded,2025-03-30T17:22:28Z,elijahhill@gmail.com,5000000348,1000000300,card,,
ch_000000000330,4499,0,usd,succeeded,2025-05-02T17:27:28Z,elijahhill@gmail.com,5000000349,1000000301,google_pay,,
ch_000000000331,4814,0,usd,succeeded,2025-05-29T17:24:28Z,elijahhill@gmail.com,5000000350,1000000302,card,,
ch_000000000332,5697,0,usd,succeeded,2025-07-06T22:38:03Z,mason_campbell76@yahoo.com,5000000351,,card,,
ch_000000000333,2948,0,usd,succeeded,2025-02-24T06:35:20Z,logangonzalez31@yahoo.com,5000000352,,card,,
ch_000000000334,4814,0,usd,succeeded,2025-06-01T02:30:16Z,ethannelson20@gmail.com,5000000353,1000000303,apple_pay,,
ch_000000000335,4898,0,usd,succeeded,2025-06-30T02:31:16Z,ethannelson20@gmail.com,5000000354,1000000304,card,,
ch_000000000336,4898,0,usd,succeeded,2025-08-01T02:32:16Z,ethannelson20@gmail.com,5000000355,1000000305,google_pay,,
ch_000000000337,4499,0,usd,succeeded,2025-08-31T02:30:16Z,ethannelson20@gmail.com,5000000356,1000000306,card,,
ch_000000000338,4499,0,usd,succeeded,2025-09-27T02:31:16Z,ethannelson20@gmail.com,5000000357,1000000307,card,,
ch_000000000339,4859,0,usd,succeeded,2025-10-28T02:33:16Z,ethannelson20@gmail.com,5000000358,1000000308,card,,
ch_000000000340,4797,0,usd,succeeded,2025-11-29T02:33:16Z,ethannelson20@gmail.com,5000000359,1000000309,google_pay,,
ch_000000000341,4797,0,usd,failed,2025-12-28T02:30:16Z,ethannelson20@gmail.com,,1000000310,card,expired_card,
ch_000000000342,2808,0,usd,succeeded,2024-06-10T07:43:27Z,jackson_king@icloud.com,5000000361,1000000311,card,,
ch_000000000343,3744,0,usd,succeeded,2024-07-10T07:48:27Z,jackson_king@icloud.com,5000000362,1000000312,card,,
ch_000000000344,3779,0,usd,succeeded,2024-08-09T07:44:27Z,jackson_king@icloud.com,5000000363,1000000313,card,,
ch_000000000345,3810,0,usd,succeeded,2024-09-07T07:46:27Z,jackson_king@icloud.com,5000000364,1000000314,google_pay,,
ch_000000000346,3744,0,usd,failed,2024-10-05T07:44:27Z,jackson_king@icloud.com,,1000000315,card,insufficient_funds,
ch_000000000347,3499,0,usd,succeeded,2024-11-06T07:47:27Z,jackson_king@icloud.com,5000000366,1000000316,apple_pay,,
ch_000000000348,3810,0,usd,succeeded,2024-12-04T07:44:27Z,jackson_king@icloud.com,5000000367,1000000317,card,,
ch_000000000349,3731,0,usd,failed,2025-01-06T07:45:27Z,jackson_king@icloud.com,,1000000318,apple_pay,card_declined,
ch_000000000350,3779,0,usd,succeeded,2025-02-05T07:43:27Z,jackson_king@icloud.com,5000000369,1000000319,card,,
ch_000000000351,3779,0,usd,succeeded,2025-03-04T07:48:27Z,jackson_king@icloud.com,5000000370,1000000320,apple_pay,,
ch_000000000352,3779,0,usd,succeeded,2025-04-05T07:47:27Z,jackson_king@icloud.com,5000000371,1000000321,card,,
ch_000000000353,3744,0,usd,succeeded,2025-05-06T07:43:27Z,jackson_king@icloud.com,5000000372,1000000322,google_pay,,
ch_000000000354,3857,0,usd,succeeded,2025-07-03T18:51:08Z,aria_hall@outlook.com,5000000373,,card,,
ch_000000000355,2995,0,usd,succeeded,2024-04-05T20:50:01Z,aria.jones81@yahoo.com,5000000374,1000000323,card,,
ch_000000000356,3779,0,usd,succeeded,2024-05-04T20:48:01Z,aria.jones81@yahoo.com,5000000375,1000000324,card,,
ch_000000000357,3499,0,usd,succeeded,2024-06-04T20:52:01Z,aria.jones81@yahoo.com,5000000376,1000000325,card,,
ch_000000000358,3810,0,usd,succeeded,2024-07-03T20:48:01Z,aria.jones81@yahoo.com,5000000377,1000000326,card,,
ch_000000000359,3358,0,usd,succeeded,2024-08-01T20:51:01Z,aria.jones81@yahoo.com,5000000378,1000000327,google_pay,,
ch_000000000360,3779,0,usd,succeeded,2024-08-30T20:50:01Z,aria.jones81@yahoo.com,5000000379,1000000328,card,,
ch_000000000361,3810,0,usd,failed,2024-09-29T20:49:01Z,aria.jones81@yahoo.com,,1000000329,apple_pay,insufficient_funds,
ch_000000000362,3779,0,usd,succeeded,2024-10-27T18:07:04Z,aiden_hall@outlook.com,5000000381,1000000330,card,,
ch_000000000363,3744,0,usd,succeeded,2024-11-26T18:05:04Z,aiden_hall@outlook.com,5000000382,1000000331,google_pay,,
ch_000000000364,2612,0,usd,succeeded,2024-03-25T03:12:27Z,chloeclark@yahoo.com,5000000383,1000000332,card,,
ch_000000000365,3265,0,usd,succeeded,2024-04-21T03:12:27Z,chloeclark@yahoo.com,5000000384,1000000333,card,,
ch_000000000366,3198,0,usd,succeeded,2024-05-21T03:15:27Z,chloeclark@yahoo.com,5000000385,1000000334,google_pay,,
ch_000000000367,2999,0,usd,succeeded,2024-06-20T03:16:27Z,chloeclark@yahoo.com,5000000386,1000000335,apple_pay,,
ch_000000000368,3209,0,usd,succeeded,2024-07-21T03:16:27Z,chloeclark@yahoo.com,5000000387,1000000336,google_pay,,
ch_000000000369,3265,0,usd,succeeded,2024-08-21T03:11:27Z,chloeclark@yahoo.com,5000000388,1000000337,card,,
ch_000000000370,2999,0,usd,succeeded,2024-09-21T03:15:27Z,chloeclark@yahoo.com,5000000389,1000000338,card,,
ch_000000000371,3209,0,usd,succeeded,2024-10-21T03:13:27Z,chloeclark@yahoo.com,5000000390,1000000339,apple_pay,,
ch_000000000372,3198,0,usd,failed,2024-11-17T03:15:27Z,chloeclark@yahoo.com,,1000000340,card,card_declined,
ch_000000000373,3209,0,usd,succeeded,2024-12-19T03:16:27Z,chloeclark@yahoo.com,5000000392,1000000341,card,,
ch_000000000374,3198,0,usd,succeeded,2025-01-16T03:15:27Z,chloeclark@yahoo.com,5000000393,1000000342,apple_pay,,
ch_000000000375,3499,0,usd,succeeded,2024-01-13T21:56:21Z,riley.martinez60@icloud.com,5000000394,1000000343,card,,
ch_000000000376,3499,0,usd,succeeded,2024-02-09T22:01:21Z,riley.martinez60@icloud.com,5000000395,1000000344,card,,
ch_000000000377,3731,0,usd,succeeded,2024-03-10T22:01:21Z,riley.martinez60@icloud.com,5000000396,1000000345,apple_pay,,
ch_000000000378,3358,0,usd,succeeded,2024-04-10T21:59:21Z,riley.martinez60@icloud.com,5000000397,1000000346,card,,
ch_000000000379,3779,0,usd,succeeded,2024-05-09T22:00:21Z,riley.martinez60@icloud.com,5000000398,1000000347,card,,
ch_000000000380,3401,0,usd,succeeded,2024-06-10T22:00:21Z,riley.martinez60@icloud.com,5000000399,1000000348,google_pay,,
ch_000000000381,3744,0,usd,failed,2024-07-08T21:57:21Z,riley.martinez60@icloud.com,,1000000349,card,,
ch_000000000382,3369,0,usd,succeeded,2024-08-08T21:56:21Z,riley.martinez60@icloud.com,5000000401,1000000350,apple_pay,,
ch_000000000383,3731,0,usd,succeeded,2024-09-06T21:59:21Z,riley.martinez60@icloud.com,5000000402,1000000351,card,,
ch_000000000384,3731,0,usd,succeeded,2024-10-07T21:59:21Z,riley.martinez60@icloud.com,5000000403,1000000352,card,,
ch_000000000385,3499,0,usd,succeeded,2024-11-06T22:00:21Z,riley.martinez60@icloud.com,5000000404,1000000353,card,,
ch_000000000386,3779,1245,usd,succeeded,2024-12-05T22:01:21Z,riley.martinez60@icloud.com,5000000405,1000000354,card,,
ch_000000000387,3499,0,usd,succeeded,2025-01-07T21:57:21Z,riley.martinez60@icloud.com,5000000406,1000000355,card,,
ch_000000000388,3499,0,usd,succeeded,2025-02-03T22:01:21Z,riley.martinez60@icloud.com,5000000407,1000000356,card,,
ch_000000000389,20032,0,usd,succeeded,2024-11-08T12:16:11Z,michaelthompson39@outlook.com,5000000408,,google_pay,,
ch_000000000390,4243,4243,usd,succeeded,2025-02-10T15:04:36Z,evelynharris46@outlook.com,5000000409,,card,,
ch_000000000391,3597,0,usd,succeeded,2024-07-17T03:39:21Z,mason.roberts78@yahoo.com,5000000410,1000000357,google_pay,,
ch_000000000392,4317,0,usd,succeeded,2024-08-14T03:39:21Z,mason.roberts78@yahoo.com,5000000411,1000000358,card,,
ch_000000000393,9629,0,usd,succeeded,2025-01-11T09:47:04Z,camila.adams40@gmail.com,5000000412,,google_pay,,
ch_000000000394,3810,0,usd,succeeded,2025-06-30T23:17:11Z,lily.clark@hotmail.com,5000000413,1000000359,apple_pay,,
