id,order_number,customer_id,email,created_at,financial_status,fulfillment_status,subtotal_price,total_tax,total_shipping,total_price,total_discounts,discount_codes,source_name,landing_site,referring_site,cancel_reason,cancelled_at,tags,billing_address_province
5000000141,10141,7000000031,emma.perez82@yahoo.com,2025-09-25T20:05:09-05:00,paid,fulfilled,109.99,7.70,0.00,117.69,0.00,,subscription_contract,/,,,,subscription,CT
5000000142,10142,7000000031,emma.perez82@yahoo.com,2025-12-25T20:05:09-05:00,pending,unfulfilled,109.99,0.00,0.00,109.99,0.00,,subscription_contract,/,,,,subscription,CT
5000000144,10144,7000000032,ava.hall@outlook.com,2025-07-21T05:23:30-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,web,/?utm_source=tiktok&utm_medium=paid,,,,subscription,MN
5000000145,10145,7000000032,ava.hall@outlook.com,2025-08-18T05:23:30-05:00,paid,fulfilled,34.99,0.00,0.00,34.99,0.00,,subscription_contract,/,,,,subscription,MN
5000000146,10146,7000000032,ava.hall@outlook.com,2025-09-17T05:23:30-05:00,paid,fulfilled,31.49,2.09,0.00,33.58,3.50,SAVE10,subscription_contract,/?utm_source=tiktok&utm_medium=paid,,,,subscription,MN
5000000147,10147,7000000032,ava.hall@outlook.com,2025-10-20T05:23:30-05:00,paid,fulfilled,34.99,2.32,0.00,37.31,0.00,,subscription_contract,/,,,,subscription,MN
5000000148,10148,7000000032,ava.hall@outlook.com,2025-11-16T05:23:30-05:00,paid,fulfilled,31.49,2.20,0.00,33.69,3.50,LOYAL10,subscription_contract,/?utm_source=tiktok&utm_medium=paid,,,,subscription,MN
5000000149,10149,7000000032,ava.hall@outlook.com,2025-12-18T05:23:30-05:00,paid,fulfilled,34.99,2.32,0.00,37.31,0.00,,subscription_contract,/,,,,subscription,MN
5000000150,10150,7000000033,sofia_williams@gmail.com,2025-07-28T14:47:44-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,web,/?utm_source=influencer&utm_medium=none,,,,,WA
5000000151,10151,7000000034,aiden_lopez@outlook.com,2024-09-11T09:42:50-05:00,paid,fulfilled,27.99,0.00,0.00,27.99,7.00,TRYDEW,web,/?utm_source=google&utm_medium=paid,,,,subscription,MA
5000000152,10152,7000000034,aiden_lopez@outlook.com,2024-10-14T09:42:50-05:00,paid,fulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/,,,,subscription,MA
5000000153,10153,7000000034,aiden_lopez@outlook.com,2024-11-11T09:42:50-05:00,paid,fulfilled,31.49,2.52,0.00,34.01,3.50,COMEBACK10,subscription_contract,/,,,,subscription,MA
5000000154,10154,7000000034,aiden_lopez@outlook.com,2024-12-13T09:42:50-05:00,refunded,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/,,,,subscription,MA
5000000155,10155,7000000035,olivia.walker26@outlook.com,2024-08-21T08:06:59-05:00,paid,fulfilled,26.24,1.84,0.00,28.08,8.75,WELCOME15,web,/?utm_source=google&utm_medium=paid,,,,subscription,NC
5000000156,10156,7000000035,olivia.walker26@outlook.com,2024-09-22T08:06:59-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/,,,,subscription,NC
5000000157,10157,7000000035,olivia.walker26@outlook.com,2024-10-22T08:06:59-05:00,paid,fulfilled,34.99,0.00,0.00,34.99,0.00,,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,NC
5000000158,10158,7000000035,olivia.walker26@outlook.com,2024-11-22T08:06:59-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,NC
5000000159,10159,7000000035,olivia.walker26@outlook.com,2024-12-22T08:06:59-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,NC
5000000160,10160,7000000035,olivia.walker26@outlook.com,2025-01-21T08:06:59-05:00,paid,fulfilled,31.49,2.20,0.00,33.69,3.50,COMEBACK10,subscription_contract,/,,,,subscription,NC
5000000161,10161,7000000035,olivia.walker26@outlook.com,2025-02-19T08:06:59-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,NC
5000000162,10162,7000000036,elizabeth.moore99@outlook.com,2025-06-05T14:33:06-05:00,paid,fulfilled,38.24,2.68,0.00,40.92,6.75,TRYDEW,web,/?utm_source=organic&utm_medium=search,,,,subscription,WI
5000000163,10163,7000000036,elizabeth.moore99@outlook.com,2025-07-08T14:33:06-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/,,,,subscription,WI
5000000164,10164,7000000036,elizabeth.moore99@outlook.com,2025-08-04T14:33:06-05:00,paid,fulfilled,44.99,3.99,0.00,48.98,0.00,,subscription_contract,/,,,,subscription,WI
5000000165,10165,7000000036,elizabeth.moore99@outlook.com,2025-09-04T14:33:06-05:00,paid,fulfilled,44.99,2.98,0.00,47.97,0.00,,subscription_contract,/,,,,subscription,WI
5000000166,10166,7000000036,elizabeth.moore99@outlook.com,2025-10-05T14:33:06-05:00,paid,fulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/,,,,subscription,WI
5000000167,10167,7000000036,elizabeth.moore99@outlook.com,2025-11-02T14:33:06-05:00,pending,unfulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/,,,,subscription,WI
5000000168,10168,7000000036,elizabeth.moore99@outlook.com,2025-12-04T14:33:06-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,WI
5000000170,10170,7000000037,isabella.taylor75@gmail.com,2025-09-05T15:49:19-05:00,refunded,fulfilled,71.99,6.39,0.00,78.38,18.00,FIRST25,web,/?utm_source=meta&utm_medium=paid,,,,,TX
5000000171,10171,7000000038,owen.allen@outlook.com,2025-03-22T00:03:41-05:00,paid,fulfilled,109.99,7.29,0.00,117.28,0.00,,web,/?utm_source=organic&utm_medium=search,,,,subscription,NY
5000000172,10172,7000000038,owen.allen@outlook.com,2025-06-21T00:03:41-05:00,paid,fulfilled,109.99,7.29,0.00,117.28,0.00,,subscription_contract,/,,,,subscription,NY
5000000173,10173,7000000038,owen.allen@outlook.com,2025-09-18T00:03:41-05:00,paid,fulfilled,109.99,9.76,0.00,119.75,0.00,,subscription_contract,/,,,,subscription,NY
5000000174,10174,7000000038,owen.allen@outlook.com,2025-12-18T00:03:41-05:00,paid,fulfilled,109.99,0.00,0.00,109.99,0.00,,subscription_contract,/,,,,subscription,NY
5000000176,10176,7000000039,ellajones43@gmail.com,2024-11-04T18:27:49-05:00,paid,fulfilled,34.99,2.32,7.99,45.30,0.00,,web,/?utm_source=meta&utm_medium=paid,,,,,CT
5000000177,10177,7000000040,avery_hall@yahoo.com,2025-01-26T06:20:10-05:00,paid,fulfilled,22.49,0.00,0.00,22.49,7.50,TRYDEW,web,/?utm_source=organic&utm_medium=search,,,,,MA
5000000178,10178,7000000041,victoria_smith@icloud.com,2025-09-14T23:50:13-05:00,paid,fulfilled,26.99,1.89,0.00,28.88,3.00,TRYDEW,web,/?utm_source=meta&utm_medium=paid,,,,subscription,MN
5000000179,10179,7000000041,victoria_smith@icloud.com,2025-10-15T23:50:13-05:00,paid,fulfilled,29.99,2.10,0.00,32.09,0.00,,subscription_contract,/,,,,subscription,MN
5000000180,10180,7000000041,victoria_smith@icloud.com,2025-11-15T23:50:13-05:00,partially_refunded,fulfilled,29.99,0.00,0.00,29.99,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,MN
5000000181,10181,7000000042,laylawilson@gmail.com,2025-06-11T23:02:40-05:00,paid,fulfilled,25.49,1.78,0.00,27.27,4.50,WELCOME15,web,/?utm_source=organic&utm_medium=search,,,,subscription,NC
5000000182,10182,7000000042,laylawilson@gmail.com,2025-07-14T23:02:40-05:00,paid,fulfilled,29.99,2.66,0.00,32.65,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,NC
5000000183,10183,7000000043,layla.martin@gmail.com,2024-09-07T17:17:57-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,web,/?utm_source=organic&utm_medium=search,,,,,NY
5000000184,10184,7000000044,jacobgreen25@icloud.com,2024-09-07T05:22:22-05:00,paid,fulfilled,109.99,8.80,0.00,118.79,0.00,,web,/?utm_source=organic&utm_medium=search,,,,subscription,AZ
5000000185,10185,7000000044,jacobgreen25@icloud.com,2024-12-07T05:22:22-05:00,paid,fulfilled,109.99,0.00,0.00,109.99,0.00,,subscription_contract,/,,,,subscription,AZ
5000000186,10186,7000000044,jacobgreen25@icloud.com,2025-03-08T05:22:22-05:00,paid,fulfilled,109.99,0.00,0.00,109.99,0.00,,subscription_contract,/,,,,subscription,AZ
5000000187,10187,7000000044,jacobgreen25@icloud.com,2025-06-06T05:22:22-05:00,paid,fulfilled,98.99,6.56,0.00,105.55,11.00,SAVE10,subscription_contract,/,,,,subscription,AZ
5000000188,10188,7000000045,savannah.ramirez23@gmail.com,2024-09-14T04:25:06-05:00,paid,fulfilled,229.99,18.40,0.00,248.39,0.00,,web,/?utm_source=tiktok&utm_medium=paid,,,,subscription,OR
5000000189,10189,7000000045,savannah.ramirez23@gmail.com,2024-12-14T04:25:06-05:00,paid,fulfilled,229.99,0.00,0.00,229.99,0.00,,subscription_contract,/?utm_source=tiktok&utm_medium=paid,,,,subscription,OR
5000000190,10190,7000000045,savannah.ramirez23@gmail.com,2025-03-13T04:25:06-05:00,paid,fulfilled,229.99,20.41,0.00,250.40,0.00,,subscription_contract,/?utm_source=tiktok&utm_medium=paid,,,,subscription,OR
5000000191,10191,7000000045,savannah.ramirez23@gmail.com,2025-06-10T04:25:06-05:00,paid,fulfilled,229.99,16.10,0.00,246.09,0.00,,subscription_contract,/,,,,subscription,OR
5000000192,10192,7000000045,savannah.ramirez23@gmail.com,2025-09-10T04:25:06-05:00,paid,fulfilled,229.99,18.40,0.00,248.39,0.00,,subscription_contract,/,,,,subscription,OR
5000000193,10193,7000000045,savannah.ramirez23@gmail.com,2025-12-07T04:25:06-05:00,paid,fulfilled,229.99,16.10,0.00,246.09,0.00,,subscription_contract,/?utm_source=tiktok&utm_medium=paid,,,,subscription,OR
5000000195,10195,7000000046,aaliyahlewis93@hotmail.com,2024-06-11T17:16:56-05:00,paid,fulfilled,34.99,2.45,0.00,37.44,0.00,,web,/?utm_source=tiktok&utm_medium=paid,,,,subscription,CO
5000000196,10196,7000000046,aaliyahlewis93@hotmail.com,2024-07-13T17:16:56-05:00,paid,fulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/?utm_source=tiktok&utm_medium=paid,,,,subscription,CO
5000000197,10197,7000000046,aaliyahlewis93@hotmail.com,2024-08-11T17:16:56-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/?utm_source=tiktok&utm_medium=paid,,,,subscription,CO
5000000198,10198,7000000046,aaliyahlewis93@hotmail.com,2024-09-09T17:16:56-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/?utm_source=tiktok&utm_medium=paid,,,,subscription,CO
5000000199,10199,7000000046,aaliyahlewis93@hotmail.com,2024-10-11T17:16:56-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/,,,,subscription,CO
5000000200,10200,7000000046,aaliyahlewis93@hotmail.com,2024-11-08T17:16:56-05:00,paid,fulfilled,31.49,0.00,0.00,31.49,3.50,COMEBACK10,subscription_contract,/,,,,subscription,CO
5000000201,10201,7000000046,aaliyahlewis93@hotmail.com,2024-12-10T17:16:56-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/?utm_source=tiktok&utm_medium=paid,,,,subscription,CO
5000000202,10202,7000000046,aaliyahlewis93@hotmail.com,2025-01-09T17:16:56-05:00,paid,fulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/,,,,subscription,CO
5000000203,10203,7000000046,aaliyahlewis93@hotmail.com,2025-02-08T17:16:56-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/?utm_source=tiktok&utm_medium=paid,,,,subscription,CO
5000000204,10204,7000000046,aaliyahlewis93@hotmail.com,2025-03-08T17:16:56-05:00,paid,fulfilled,31.49,0.00,0.00,31.49,3.50,SAVE10,subscription_contract,/,,,,subscription,CO
5000000205,10205,7000000046,aaliyahlewis93@hotmail.com,2025-04-10T17:16:56-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/,,,,subscription,CO
5000000206,10206,7000000047,savannahroberts@outlook.com,2024-03-22T10:24:10-05:00,paid,fulfilled,34.99,2.80,7.99,45.78,0.00,,web,/?utm_source=meta&utm_medium=paid,,,,,CO
5000000207,10207,7000000048,sebastian.garcia@icloud.com,2024-06-07T07:47:23-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,web,/?utm_source=google&utm_medium=paid,,,,subscription,IN
5000000208,10208,7000000048,sebastian.garcia@icloud.com,2024-07-08T07:47:23-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,IN
5000000209,10209,7000000048,sebastian.garcia@icloud.com,2024-08-05T07:47:23-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/,,,,subscription,IN
5000000210,10210,7000000048,sebastian.garcia@icloud.com,2024-09-04T07:47:23-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/,,,,subscription,IN
5000000211,10211,7000000048,sebastian.garcia@icloud.com,2024-10-05T07:47:23-05:00,refunded,fulfilled,34.99,0.00,0.00,34.99,0.00,,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,IN
5000000212,10212,7000000048,sebastian.garcia@icloud.com,2024-11-03T07:47:23-05:00,paid,fulfilled,34.99,2.32,0.00,37.31,0.00,,subscription_contract,/,,,,subscription,IN
5000000213,10213,7000000048,sebastian.garcia@icloud.com,2024-12-04T07:47:23-05:00,pending,unfulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,IN
5000000214,10214,7000000048,sebastian.garcia@icloud.com,2025-01-03T07:47:23-05:00,pending,unfulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/,,,,subscription,IN
5000000215,10215,7000000048,sebastian.garcia@icloud.com,2025-02-02T07:47:23-05:00,paid,fulfilled,34.99,2.32,0.00,37.31,0.00,,subscription_contract,/,,,,subscription,IN
5000000216,10216,7000000048,sebastian.garcia@icloud.com,2025-03-03T07:47:23-05:00,paid,fulfilled,31.49,2.79,0.00,34.28,3.50,COMEBACK10,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,IN
5000000217,10217,7000000048,sebastian.garcia@icloud.com,2025-04-01T07:47:23-05:00,paid,fulfilled,34.99,0.00,0.00,34.99,0.00,,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,IN
5000000218,10218,7000000048,sebastian.garcia@icloud.com,2025-05-04T07:47:23-05:00,paid,fulfilled,31.49,0.00,0.00,31.49,3.50,COMEBACK10,subscription_contract,/,,,,subscription,IN
5000000219,10219,7000000049,sebastian_robinson@icloud.com,2025-08-24T00:42:40-05:00,paid,fulfilled,29.99,1.99,0.00,31.98,0.00,,web,/?utm_source=email&utm_medium=none,,,,subscription,AZ
5000000220,10220,7000000049,sebastian_robinson@icloud.com,2025-09-20T00:42:40-05:00,paid,fulfilled,29.99,2.66,0.00,32.65,0.00,,subscription_contract,/?utm_source=email&utm_medium=none,,,,subscription,AZ
5000000221,10221,7000000049,sebastian_robinson@icloud.com,2025-10-23T00:42:40-05:00,paid,fulfilled,29.99,2.10,0.00,32.09,0.00,,subscription_contract,/,,,,subscription,AZ
5000000222,10222,7000000049,sebastian_robinson@icloud.com,2025-11-22T00:42:40-05:00,paid,fulfilled,29.99,2.66,0.00,32.65,0.00,,subscription_contract,/?utm_source=email&utm_medium=none,,,,subscription,AZ
5000000223,10223,7000000049,sebastian_robinson@icloud.com,2025-12-19T00:42:40-05:00,paid,fulfilled,29.99,2.10,0.00,32.09,0.00,,subscription_contract,/,,,,subscription,AZ
5000000225,10225,7000000050,emma_thompson97@icloud.com,2025-07-14T21:57:49-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,web,/?utm_source=email&utm_medium=none,,,,subscription,OR
5000000226,10226,7000000050,emma_thompson97@icloud.com,2025-08-13T21:57:49-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/?utm_source=email&utm_medium=none,,,,subscription,OR
5000000227,10227,7000000050,emma_thompson97@icloud.com,2025-09-12T21:57:49-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/,,,,subscription,OR
5000000228,10228,7000000051,abigail_ramirez4@outlook.com,2025-02-20T06:00:32-05:00,paid,fulfilled,40.49,0.00,0.00,40.49,4.50,WELCOME20,web,/?utm_source=email&utm_medium=none,,,,subscription,MO
5000000229,10229,7000000051,abigail_ramirez4@outlook.com,2025-03-21T06:00:32-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/,,,,subscription,MO
5000000230,10230,7000000051,abigail_ramirez4@outlook.com,2025-04-22T06:00:32-05:00,paid,fulfilled,44.99,0.00,0.00,44.99,0.00,,subscription_contract,/?utm_source=email&utm_medium=none,,,,subscription,MO
5000000231,10231,7000000052,averynguyen@gmail.com,2025-03-14T04:56:26-05:00,paid,fulfilled,27.99,0.00,0.00,27.99,7.00,WELCOME15,web,/?utm_source=email&utm_medium=none,,,,subscription,WI
5000000232,10232,7000000052,averynguyen@gmail.com,2025-04-13T04:56:26-05:00,paid,fulfilled,31.49,2.79,0.00,34.28,3.50,COMEBACK10,subscription_contract,/,,,,subscription,WI
5000000233,10233,7000000053,benjamin_harris28@outlook.com,2025-01-25T10:07:51-05:00,paid,fulfilled,89.99,5.96,0.00,95.95,0.00,,web,/?utm_source=direct&utm_medium=none,,,,subscription,MI
5000000234,10234,7000000053,benjamin_harris28@outlook.com,2025-02-22T10:07:51-05:00,paid,fulfilled,89.99,0.00,0.00,89.99,0.00,,subscription_contract,/?utm_source=direct&utm_medium=none,,,,subscription,MI
5000000235,10235,7000000053,benjamin_harris28@outlook.com,2025-03-25T10:07:51-05:00,paid,fulfilled,89.99,5.96,0.00,95.95,0.00,,subscription_contract,/?utm_source=direct&utm_medium=none,,,,subscription,MI
5000000236,10236,7000000054,sophia.walker@outlook.com,2025-10-30T02:29:53-05:00,paid,fulfilled,29.99,2.66,4.99,37.64,0.00,,web,/?utm_source=direct&utm_medium=none,,,,,OH
5000000237,10237,7000000055,evelyn.gonzalez@yahoo.com,2025-05-01T04:09:53-05:00,paid,fulfilled,26.24,2.33,0.00,28.57,8.75,FIRST25,web,/?utm_source=organic&utm_medium=search,,,,subscription,FL
5000000238,10238,7000000055,evelyn.gonzalez@yahoo.com,2025-05-30T04:09:53-05:00,paid,fulfilled,34.99,0.00,0.00,34.99,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,FL
5000000239,10239,7000000055,evelyn.gonzalez@yahoo.com,2025-06-30T04:09:53-05:00,paid,fulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/,,,,subscription,FL
5000000240,10240,7000000055,evelyn.gonzalez@yahoo.com,2025-07-29T04:09:53-05:00,paid,fulfilled,34.99,0.00,0.00,34.99,0.00,,subscription_contract,/,,,,subscription,FL
5000000241,10241,7000000055,evelyn.gonzalez@yahoo.com,2025-08-30T04:09:53-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/,,,,subscription,FL
5000000242,10242,7000000055,evelyn.gonzalez@yahoo.com,2025-09-27T04:09:53-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,FL
5000000243,10243,7000000055,evelyn.gonzalez@yahoo.com,2025-10-27T04:09:53-05:00,paid,fulfilled,31.49,0.00,0.00,31.49,3.50,LOYAL10,subscription_contract,/,,,,subscription,FL
5000000244,10244,7000000055,evelyn.gonzalez@yahoo.com,2025-11-27T04:09:53-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/,,,,subscription,FL
5000000245,10245,7000000055,evelyn.gonzalez@yahoo.com,2025-12-25T04:09:53-05:00,paid,fulfilled,34.99,2.32,0.00,37.31,0.00,,subscription_contract,/,,,,subscription,FL
5000000247,10247,7000000056,nathan_taylor@yahoo.com,2024-04-21T21:04:09-05:00,paid,fulfilled,34.99,2.80,7.99,45.78,0.00,,web,/?utm_source=google&utm_medium=paid,,,,,NC
5000000248,10248,7000000057,avery.rivera@gmail.com,2024-11-05T21:51:37-05:00,paid,fulfilled,229.99,20.41,0.00,250.40,0.00,,web,/?utm_source=email&utm_medium=none,,,,subscription,IN
5000000249,10249,7000000057,avery.rivera@gmail.com,2025-02-03T21:51:37-05:00,paid,fulfilled,206.99,13.71,0.00,220.70,23.00,LOYAL10,subscription_contract,/?utm_source=email&utm_medium=none,,,,subscription,IN
5000000250,10250,7000000057,avery.rivera@gmail.com,2025-05-06T21:51:37-05:00,paid,fulfilled,229.99,0.00,0.00,229.99,0.00,,subscription_contract,/,,,,subscription,IN
5000000251,10251,7000000057,avery.rivera@gmail.com,2025-08-02T21:51:37-05:00,paid,fulfilled,206.99,18.37,0.00,225.36,23.00,COMEBACK10,subscription_contract,/,,,,subscription,IN
5000000252,10252,7000000057,avery.rivera@gmail.com,2025-11-01T21:51:37-05:00,paid,fulfilled,229.99,20.41,0.00,250.40,0.00,,subscription_contract,/?utm_source=email&utm_medium=none,,,,subscription,IN
5000000254,10254,7000000058,sebastianramirez@hotmail.com,2024-12-15T00:27:38-05:00,paid,fulfilled,34.99,2.45,4.99,42.43,0.00,,web,/?utm_source=email&utm_medium=none,,,,,WI
5000000255,10255,7000000059,ellawhite@icloud.com,2025-06-21T23:40:56-05:00,paid,fulfilled,31.49,2.52,7.99,42.00,3.50,WELCOME15,web,/?utm_source=meta&utm_medium=paid,,,,,IL
5000000256,10256,7000000060,ellacampbell35@yahoo.com,2024-10-13T16:24:47-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,web,/?utm_source=meta&utm_medium=paid,,,,subscription,CA
5000000257,10257,7000000060,ellacampbell35@yahoo.com,2024-11-14T16:24:47-05:00,paid,fulfilled,44.99,0.00,0.00,44.99,0.00,,subscription_contract,/,,,,subscription,CA
5000000258,10258,7000000060,ellacampbell35@yahoo.com,2024-12-11T16:24:47-05:00,paid,fulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,CA
5000000259,10259,7000000060,ellacampbell35@yahoo.com,2025-01-13T16:24:47-05:00,paid,fulfilled,40.49,0.00,0.00,40.49,4.50,COMEBACK10,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,CA
